EarTag,LabID,Experiment Started,Group/Cage,O2 Calibration Date,CO2 Calibration Date,Subject Mass [g],Reference Settle Time [s],Reference Measure Time [s],Cage Settle Time [s],Cage Measure Time [s],Reference Method,Heat Calculation Method,INTERVAL [#],CHAN,DATE.TIME,VO2 [ml/kg/hr],O2IN [%],O2OUT [%],DO2,ACCO2 [l],VCO2 [ml/kg/hr],CO2IN [%],CO2OUT [%],DCO2,ACCCO2 [l],RER,HEAT [kcal/hr],FLOW [lpm],STATUS1,FEED1 [g],FEED1.ACC [g],DRINK1 [ml],DRINK1.ACC [ml],XTOT [counts],XAMB [counts],ZTOT [counts]
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,20,109,02.09.2010 03:36:52 ,2481,20.89,20.56,0.33,1.1,2240,0.041,0.345,0.304,1,0.903,0.4,0.4,STABLE,0.23,2.09,0.18,1.34,2686,1288,967
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,21,109,02.09.2010 04:16:52 ,2368,20.89,20.57,0.31,1.2,2118,0.041,0.329,0.287,1.1,0.895,0.4,0.4,DYNAMIC,-0.06,2.03,0.18,1.52,621,182,22
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,22,109,02.09.2010 04:56:52 ,2883,20.89,20.5,0.39,1.2,2677,0.042,0.405,0.363,1.1,0.929,0.5,0.4,STABLE,0.32,2.35,0.26,1.78,909,315,13
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,23,109,02.09.2010 05:36:52 ,2468,20.89,20.56,0.33,1.3,2274,0.041,0.35,0.308,1.2,0.922,0.4,0.4,STABLE,0.09,2.44,0.14,1.92,706,323,146
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,24,109,02.09.2010 06:16:52 ,2390,20.89,20.57,0.32,1.3,2224,0.042,0.343,0.302,1.2,0.931,0.4,0.4,STABLE,0.09,2.53,0.26,2.18,992,339,63
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,25,109,02.09.2010 06:56:52 ,2174,20.89,20.6,0.29,1.4,2054,0.043,0.322,0.279,1.3,0.945,0.3,0.4,STABLE,0.07,2.6,0,2.18,430,118,81
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,26,109,02.09.2010 07:36:52 ,2654,20.89,20.54,0.35,1.4,2335,0.043,0.36,0.317,1.3,0.88,0.4,0.4,STABLE,0.27,2.87,0,2.18,134,38,0
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,27,109,02.09.2010 08:16:52 ,2172,20.89,20.6,0.29,1.5,2032,0.043,0.318,0.276,1.4,0.935,0.3,0.4,STABLE,0,2.87,0,2.18,260,108,17
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,28,109,02.09.2010 08:56:52 ,2044,20.89,20.62,0.27,1.5,1884,0.042,0.297,0.255,1.4,0.922,0.3,0.4,STABLE,0,2.87,0,2.18,220,30,0
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,29,109,02.09.2010 09:36:52 ,2092,20.89,20.61,0.28,1.6,1861,0.041,0.293,0.252,1.4,0.889,0.3,0.4,STABLE,0,2.87,0,2.18,339,42,0
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,30,109,02.09.2010 10:16:52 ,1987,20.89,20.63,0.26,1.6,1710,0.04,0.272,0.232,1.5,0.86,0.3,0.4,STABLE,0,2.87,0.22,2.4,1080,437,49
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,31,109,02.09.2010 10:56:52 ,1832,20.89,20.65,0.24,1.7,1526,0.04,0.247,0.207,1.5,0.833,0.3,0.4,STABLE,0,2.87,0,2.4,561,21,0
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,32,109,02.09.2010 11:36:52 ,2762,20.89,20.53,0.36,1.7,2293,0.04,0.351,0.311,1.6,0.83,0.4,0.4,STABLE,0.04,2.91,0,2.4,451,181,19
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,33,109,02.09.2010 12:16:52 ,2119,20.89,20.61,0.28,1.8,1744,0.04,0.276,0.237,1.6,0.823,0.3,0.4,STABLE,0.04,2.95,0.1,2.5,951,340,44
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,34,109,02.09.2010 12:56:52 ,1855,20.89,20.65,0.24,1.8,1543,0.04,0.25,0.209,1.6,0.832,0.3,0.4,STABLE,0,2.95,0,2.5,99,12,0
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,35,109,02.09.2010 13:36:52 ,2768,20.89,20.52,0.36,1.9,2388,0.04,0.364,0.324,1.7,0.863,0.4,0.4,STABLE,0.1,3.05,0.14,2.64,630,228,26
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,36,109,02.09.2010 14:16:52 ,1914,20.89,20.64,0.25,1.9,1635,0.04,0.262,0.222,1.7,0.854,0.3,0.4,STABLE,0,3.05,0,2.64,447,41,1
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,37,109,02.09.2010 14:56:52 ,1917,20.89,20.64,0.25,2,1644,0.04,0.263,0.223,1.8,0.857,0.3,0.4,STABLE,0,3.05,0,2.64,86,8,0
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,1,110,01.09.2010 14:58:52 ,2072,20.89,20.59,0.3,0,1982,0.04,0.325,0.285,0,0.957,0.4,0.4,STABLE,0,0,0,0,15,5,0
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,2,110,01.09.2010 15:38:52 ,3013,20.89,20.46,0.43,0.1,2831,0.04,0.447,0.408,0.1,0.94,0.5,0.4,STABLE,0,0,0,0,315,64,17
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,3,110,01.09.2010 16:18:52 ,2047,20.89,20.6,0.29,0.1,1888,0.039,0.311,0.272,0.1,0.922,0.3,0.4,STABLE,0,0,0,0,466,114,6
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,4,110,01.09.2010 16:58:52 ,3178,20.89,20.44,0.45,0.2,2989,0.039,0.469,0.43,0.2,0.94,0.5,0.4,STABLE,0.1,0.1,0,0,470,91,2
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,5,110,01.09.2010 17:38:52 ,2747,20.89,20.5,0.39,0.2,2449,0.04,0.392,0.353,0.2,0.891,0.5,0.4,STABLE,0.1,0.2,0,0,836,178,3
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,6,110,01.09.2010 18:18:52 ,2182,20.89,20.58,0.31,0.3,1874,0.039,0.309,0.27,0.3,0.859,0.4,0.4,STABLE,0,0.2,0,0,368,64,2
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,7,110,01.09.2010 18:58:52 ,2366,20.89,20.56,0.33,0.4,1986,0.039,0.325,0.286,0.3,0.839,0.4,0.4,STABLE,0.01,0.21,0,0,872,145,7
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,8,110,01.09.2010 19:38:52 ,3609,20.89,20.38,0.5,0.4,3089,0.04,0.485,0.445,0.4,0.856,0.6,0.4,STABLE,0.04,0.25,0,0,1728,677,374
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,9,110,01.09.2010 20:18:52 ,3397,20.89,20.41,0.48,0.5,3177,0.04,0.497,0.458,0.5,0.935,0.6,0.4,DYNAMIC,0.15,0.4,0,0,3005,1335,534
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,10,110,01.09.2010 20:58:52 ,2572,20.89,20.53,0.36,0.6,2298,0.04,0.371,0.331,0.5,0.894,0.4,0.4,STABLE,0.25,0.65,0,0,1698,622,128
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,11,110,01.09.2010 21:38:52 ,3445,20.89,20.4,0.49,0.6,3326,0.04,0.519,0.479,0.6,0.966,0.6,0.4,STABLE,0.31,0.96,0.48,0.48,2182,928,406
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,12,110,01.09.2010 22:18:52 ,3017,20.89,20.46,0.43,0.7,2938,0.04,0.463,0.423,0.6,0.974,0.5,0.4,STABLE,0.23,1.19,0.42,0.9,2515,1151,266
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,13,110,01.09.2010 22:58:52 ,3506,20.89,20.38,0.5,0.8,3508,0.04,0.545,0.505,0.7,1.001,0.6,0.4,STABLE,0.75,1.94,0.78,1.68,2843,1356,322
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,14,110,01.09.2010 23:38:52 ,2446,20.89,20.54,0.35,0.9,2311,0.04,0.373,0.333,0.8,0.945,0.4,0.4,STABLE,0,1.94,0.02,1.7,1285,420,56
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,15,110,02.09.2010 00:18:52 ,3194,20.89,20.43,0.46,0.9,3220,0.04,0.504,0.464,0.9,1.008,0.6,0.4,STABLE,0.27,2.21,0.1,1.8,458,133,6
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,16,110,02.09.2010 00:58:52 ,2496,20.89,20.53,0.36,1,2421,0.041,0.389,0.349,0.9,0.97,0.4,0.4,DYNAMIC,0.13,2.34,0.4,2.2,1204,428,97
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,17,110,02.09.2010 01:38:52 ,3611,20.89,20.37,0.52,1.1,3672,0.041,0.569,0.529,1,1.017,0.6,0.4,STABLE,0.22,2.56,0.22,2.42,1584,491,83
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,18,110,02.09.2010 02:18:52 ,2647,20.89,20.51,0.38,1.1,2533,0.041,0.406,0.365,1.1,0.957,0.5,0.4,STABLE,0.2,2.76,0.1,2.52,1141,442,58
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,19,110,02.09.2010 02:58:52 ,2274,20.89,20.56,0.33,1.2,2251,0.041,0.365,0.324,1.1,0.99,0.4,0.4,DYNAMIC,0.01,2.77,0.1,2.62,403,161,10
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,20,110,02.09.2010 03:38:52 ,2373,20.89,20.55,0.34,1.2,2301,0.041,0.372,0.331,1.2,0.969,0.4,0.4,STABLE,0.01,2.78,0.12,2.74,931,217,6
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,21,110,02.09.2010 04:18:52 ,3282,20.89,20.41,0.47,1.3,3336,0.041,0.522,0.48,1.2,1.017,0.6,0.4,STABLE,0.25,3.03,0.16,2.9,383,145,8
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,22,110,02.09.2010 04:58:52 ,3518,20.89,20.38,0.51,1.4,3550,0.042,0.553,0.511,1.3,1.009,0.6,0.4,STABLE,0.41,3.44,0.42,3.32,1374,515,49
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,23,110,02.09.2010 05:38:52 ,2734,20.89,20.5,0.39,1.4,2709,0.041,0.431,0.39,1.4,0.991,0.5,0.4,STABLE,0.13,3.57,0.26,3.58,1553,608,69
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,24,110,02.09.2010 06:18:52 ,3368,20.89,20.4,0.49,1.5,3435,0.042,0.536,0.495,1.5,1.02,0.6,0.4,STABLE,0.42,3.99,0.04,3.62,514,108,7
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,25,110,02.09.2010 06:58:52 ,2364,20.89,20.55,0.34,1.6,2311,0.043,0.376,0.333,1.5,0.978,0.4,0.4,STABLE,0.11,4.1,0.44,4.06,1365,586,174
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,26,110,02.09.2010 07:38:52 ,2469,20.89,20.53,0.35,1.6,2420,0.043,0.392,0.349,1.6,0.98,0.4,0.4,STABLE,0.02,4.12,0,4.06,585,252,6
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,27,110,02.09.2010 08:18:52 ,3126,20.89,20.44,0.45,1.7,3163,0.043,0.498,0.455,1.6,1.012,0.5,0.4,STABLE,0.03,4.15,0,4.06,375,62,8
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,28,110,02.09.2010 08:58:52 ,2513,20.89,20.53,0.36,1.8,2349,0.042,0.38,0.338,1.7,0.935,0.4,0.4,STABLE,0,4.15,0,4.06,589,162,0
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,29,110,02.09.2010 09:38:52 ,2783,20.89,20.49,0.4,1.8,2728,0.041,0.434,0.393,1.8,0.98,0.5,0.4,DYNAMIC,0,4.15,0,4.06,692,195,13
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,30,110,02.09.2010 10:18:52 ,2403,20.89,20.55,0.34,1.9,2303,0.04,0.372,0.332,1.8,0.958,0.4,0.4,STABLE,0.16,4.31,0.02,4.08,415,89,3
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,31,110,02.09.2010 10:58:52 ,2236,20.89,20.57,0.32,1.9,2105,0.04,0.344,0.303,1.9,0.941,0.4,0.4,STABLE,0,4.31,0,4.08,167,37,0
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,32,110,02.09.2010 11:38:52 ,2396,20.89,20.55,0.34,2,2194,0.04,0.356,0.316,1.9,0.916,0.4,0.4,STABLE,0.06,4.37,0.34,4.42,1161,413,33
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,33,110,02.09.2010 12:18:52 ,2312,20.89,20.57,0.32,2,1999,0.04,0.328,0.288,2,0.865,0.4,0.4,STABLE,0,4.37,0,4.42,205,31,0
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,34,110,02.09.2010 12:58:52 ,3007,20.89,20.46,0.43,2.1,2861,0.04,0.453,0.412,2,0.952,0.5,0.4,STABLE,0,4.37,0.04,4.46,319,60,2
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,35,110,02.09.2010 13:38:52 ,2442,20.89,20.54,0.35,2.2,2370,0.04,0.381,0.341,2.1,0.971,0.4,0.4,STABLE,0.37,4.74,0.22,4.68,1356,578,34
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,36,110,02.09.2010 14:18:52 ,2796,20.89,20.49,0.4,2.2,2773,0.04,0.44,0.399,2.1,0.992,0.5,0.4,STABLE,0.12,4.86,0,4.68,470,123,0
RHO-2889,27-2R,01.09.2010 14:32:37,110,19.09.2019 09:12:57,19.09.2019 09:12:57,34.33,90,30,90,30,EVRYNN=4,STD_0,37,110,02.09.2010 14:58:52 ,2923,20.89,20.47,0.42,2.3,2895,0.04,0.457,0.417,2.2,0.991,0.5,0.4,STABLE,0.14,5,0.14,4.82,586,187,13
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,1,111,01.09.2010 15:00:52 ,2006,20.89,20.61,0.27,0,1543,0.04,0.262,0.222,0,0.769,0.3,0.4,STABLE,0,0,0,0,511,66,0
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,2,111,01.09.2010 15:40:52 ,1962,20.89,20.62,0.27,0,1510,0.04,0.257,0.217,0,0.769,0.3,0.4,STABLE,0,0,0,0,71,40,4
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,3,111,01.09.2010 16:20:52 ,2818,20.89,20.5,0.39,0.1,2222,0.039,0.359,0.32,0.1,0.789,0.5,0.4,STABLE,0.07,0.07,0,0,811,351,226
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,4,111,01.09.2010 17:00:52 ,1910,20.89,20.62,0.27,0.2,1631,0.039,0.274,0.235,0.1,0.854,0.3,0.4,STABLE,0.07,0.14,0.02,0.02,865,387,170
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,5,111,01.09.2010 17:40:52 ,2488,20.89,20.54,0.35,0.2,2130,0.04,0.346,0.306,0.2,0.856,0.4,0.4,STABLE,0,0.14,0,0.02,328,74,4
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,6,111,01.09.2010 18:20:52 ,2120,20.89,20.59,0.3,0.3,1848,0.039,0.305,0.266,0.2,0.872,0.4,0.4,STABLE,0.17,0.31,0.42,0.44,968,315,353
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,7,111,01.09.2010 19:00:52 ,2296,20.89,20.57,0.32,0.3,1987,0.039,0.325,0.286,0.3,0.865,0.4,0.4,STABLE,0,0.31,0,0.44,416,80,0
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,8,111,01.09.2010 19:40:52 ,2949,20.89,20.48,0.41,0.4,2425,0.04,0.389,0.349,0.3,0.822,0.5,0.4,DYNAMIC,0.12,0.43,0,0.44,1058,296,227
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,9,111,01.09.2010 20:20:52 ,3295,20.89,20.43,0.46,0.4,2770,0.04,0.438,0.399,0.4,0.841,0.5,0.4,STABLE,0,0.43,0.64,1.08,2683,1405,3329
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,10,111,01.09.2010 21:00:52 ,2765,20.89,20.51,0.38,0.5,2254,0.04,0.364,0.324,0.4,0.815,0.5,0.4,DYNAMIC,0.07,0.5,0.12,1.2,2328,1069,1810
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,11,111,01.09.2010 21:40:52 ,2621,20.89,20.52,0.37,0.6,2233,0.04,0.361,0.321,0.5,0.852,0.4,0.4,STABLE,0.28,0.78,0.3,1.5,2036,955,1678
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,12,111,01.09.2010 22:20:52 ,2141,20.89,20.59,0.3,0.6,1756,0.04,0.293,0.253,0.5,0.82,0.4,0.4,STABLE,-0.07,0.71,0.06,1.56,1057,293,610
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,13,111,01.09.2010 23:00:52 ,2510,20.89,20.53,0.35,0.7,2288,0.04,0.369,0.329,0.6,0.912,0.4,0.4,STABLE,0.37,1.08,0.18,1.74,1215,376,265
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,14,111,01.09.2010 23:40:52 ,1988,20.89,20.61,0.28,0.7,1776,0.04,0.296,0.255,0.6,0.893,0.3,0.4,STABLE,0,1.08,0,1.74,305,67,21
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,15,111,02.09.2010 00:20:52 ,2884,20.89,20.48,0.41,0.8,2694,0.04,0.428,0.387,0.7,0.934,0.5,0.4,STABLE,0.09,1.17,0.12,1.86,1338,387,310
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,16,111,02.09.2010 01:00:52 ,2587,20.89,20.53,0.36,0.8,2276,0.041,0.368,0.327,0.7,0.88,0.4,0.4,STABLE,0.13,1.3,0.12,1.98,766,242,90
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,17,111,02.09.2010 01:40:52 ,2321,20.89,20.57,0.32,0.9,1946,0.041,0.321,0.28,0.8,0.838,0.4,0.4,DYNAMIC,0,1.3,0,1.98,210,54,1
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,18,111,02.09.2010 02:20:52 ,2709,20.89,20.51,0.38,1,2371,0.041,0.382,0.341,0.8,0.875,0.5,0.4,STABLE,0.11,1.41,0.34,2.32,1711,667,584
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,19,111,02.09.2010 03:00:52 ,2379,20.89,20.56,0.33,1,1824,0.041,0.303,0.262,0.9,0.767,0.4,0.4,STABLE,0,1.41,0,2.32,606,157,57
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,20,111,02.09.2010 03:40:52 ,2040,20.89,20.61,0.28,1.1,1587,0.041,0.269,0.228,0.9,0.778,0.3,0.4,STABLE,0,1.41,0,2.32,337,1,0
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,21,111,02.09.2010 04:20:52 ,2576,20.89,20.53,0.36,1.1,2236,0.041,0.363,0.322,0.9,0.868,0.4,0.4,STABLE,0.19,1.6,0.16,2.48,1043,269,189
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,22,111,02.09.2010 05:00:52 ,1861,20.89,20.63,0.26,1.2,1605,0.042,0.272,0.231,1,0.862,0.3,0.4,STABLE,0.03,1.63,0,2.48,371,87,2
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,23,111,02.09.2010 05:40:52 ,2261,20.89,20.58,0.31,1.2,1824,0.041,0.304,0.262,1,0.807,0.4,0.4,STABLE,0,1.63,0,2.48,275,72,0
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,24,111,02.09.2010 06:20:52 ,2133,20.89,20.59,0.3,1.3,1814,0.042,0.302,0.261,1.1,0.851,0.4,0.4,STABLE,0.08,1.71,0.24,2.72,1284,414,113
